Zipcode,GM_SAMP_COLLECTION_DATE,GM_RESULT,GM_WELL_CATEGORY
93727,2/12/07,14.0,Municipal
93727,2/20/07,14.0,Municipal
93727,2/26/07,14.0,Municipal
93727,3/6/07,14.0,Municipal
93727,3/12/07,15.0,Municipal
93727,3/19/07,14.0,Municipal
93727,3/26/07,14.0,Municipal
93727,4/3/07,15.0,Municipal
93727,4/9/07,15.0,Municipal
93727,4/16/07,16.0,Municipal
93727,4/23/07,15.0,Municipal
93727,5/3/07,15.0,Municipal
93727,5/7/07,15.0,Municipal
93727,5/14/07,15.0,Municipal
93727,5/21/07,15.0,Municipal
93727,6/1/07,15.0,Municipal
93727,6/5/07,15.0,Municipal
93727,6/12/07,16.0,Municipal
93727,7/19/07,19.0,Municipal
93727,7/23/07,17.0,Municipal
93727,7/24/07,17.0,Municipal
93727,8/1/07,18.0,Municipal
93727,4/17/08,16.0,Municipal
93727,4/18/08,16.0,Municipal
93727,4/21/08,16.0,Municipal
93727,4/29/08,16.0,Municipal
93727,5/16/08,18.0,Municipal
93727,10/10/02,18.0,Municipal
93727,8/9/06,12.0,Municipal
93727,8/14/06,11.0,Municipal
93727,8/21/06,10.0,Municipal
93727,8/28/06,10.0,Municipal
93727,10/10/01,11.0,Municipal
93727,10/11/01,10.0,Municipal
93727,9/28/07,10.0,Municipal
93727,10/9/07,10.0,Municipal
93727,10/16/07,10.0,Municipal
93727,10/22/07,10.0,Municipal
93727,10/30/07,10.0,Municipal
93727,11/8/07,11.0,Municipal
93727,11/13/07,11.0,Municipal
93727,11/19/07,11.0,Municipal
93727,11/26/07,11.0,Municipal
93727,6/30/08,10.0,Municipal
93727,7/8/08,10.0,Municipal
93727,8/6/08,10.0,Municipal
93727,9/3/08,10.0,Municipal
93727,9/17/08,11.0,Municipal
93727,9/24/08,10.0,Municipal
93727,10/1/08,10.0,Municipal
93727,10/6/08,10.0,Municipal
93727,10/13/08,10.0,Municipal
93727,10/22/08,10.0,Municipal
93727,10/28/08,10.0,Municipal
93727,9/30/09,10.0,Municipal
93727,10/8/09,10.0,Municipal
93727,10/12/09,10.0,Municipal
93727,10/19/09,10.0,Municipal
93727,10/27/09,10.0,Municipal
93727,7/6/10,10.0,Municipal
93727,7/14/10,10.0,Municipal
93727,7/20/10,10.0,Municipal
93727,7/27/10,10.0,Municipal
93727,8/3/10,10.0,Municipal
93727,8/11/10,10.0,Municipal
93727,8/16/10,10.0,Municipal
93727,8/26/10,10.0,Municipal
93727,8/31/10,10.0,Municipal
93727,9/8/10,11.0,Municipal
93727,6/28/02,10.0,Municipal
93727,4/16/07,10.0,Municipal
93727,3/30/92,13.0,Municipal
93727,6/23/92,12.0,Municipal
93727,2/11/03,11.0,Municipal
93727,8/12/03,14.0,Municipal
93727,1/13/04,14.0,Municipal
93727,3/30/04,19.0,Municipal
93727,6/23/09,14.1,Municipal
93727,7/28/10,10.5,Municipal
93727,3/13/00,10.0,Municipal
93727,6/2/00,11.0,Municipal
93727,6/12/00,12.0,Municipal
93727,8/5/02,13.0,Municipal
93727,8/6/02,18.0,Municipal
93727,8/6/02,18.0,Municipal
93727,8/14/02,18.0,Municipal
93727,8/27/02,17.0,Municipal
93727,8/28/02,17.0,Municipal
93727,9/4/02,18.0,Municipal
93727,9/16/02,18.0,Municipal
93727,9/27/02,18.0,Municipal
93727,9/30/02,18.0,Municipal
93727,10/2/02,19.0,Municipal
93727,10/15/02,18.0,Municipal
93727,10/23/02,19.0,Municipal
93727,6/12/03,21.0,Municipal
93727,7/31/03,20.0,Municipal
93727,8/7/03,17.0,Municipal
93727,8/12/03,16.0,Municipal
93727,8/18/03,15.0,Municipal
93727,8/26/03,14.0,Municipal
93727,9/4/03,13.0,Municipal
93727,9/8/03,13.0,Municipal
93727,9/18/03,12.0,Municipal
93727,8/3/07,10.0,Municipal
93727,4/27/95,11.0,Municipal
93727,8/13/96,10.0,Municipal
93727,8/13/96,10.0,Municipal
93727,10/4/96,10.0,Municipal
93727,10/4/96,10.0,Municipal
93727,9/14/98,10.0,Municipal
93727,8/5/99,10.4,Municipal
93727,8/7/00,10.0,Municipal
93727,6/11/02,10.0,Municipal
93727,8/26/03,10.3,Municipal
93727,2/13/09,10.7,Municipal
93727,1/18/10,10.7,Municipal
93727,5/18/04,10.0,Municipal
93727,5/3/04,11.0,Municipal
93727,5/14/04,11.0,Municipal
93727,5/21/04,10.0,Municipal
93727,6/1/04,11.0,Municipal
93727,6/9/04,10.0,Municipal
93727,6/15/04,11.0,Municipal
93727,6/23/04,11.0,Municipal
93727,6/28/04,11.0,Municipal
93727,7/8/04,11.0,Municipal
93727,7/13/04,12.0,Municipal
93727,7/20/04,12.0,Municipal
93727,7/20/04,12.0,Municipal
93727,7/29/04,12.0,Municipal
93727,8/3/04,12.0,Municipal
93727,8/10/04,12.0,Municipal
93727,8/18/04,12.0,Municipal
93727,8/25/04,12.0,Municipal
93727,8/31/04,12.0,Municipal
93727,9/7/04,12.0,Municipal
93727,9/16/04,12.0,Municipal
93727,9/23/04,12.0,Municipal
93727,9/28/04,12.0,Municipal
93727,10/7/04,12.0,Municipal
93727,10/12/04,12.0,Municipal
93727,10/20/04,12.0,Municipal
93727,10/27/04,12.0,Municipal
93727,11/1/04,12.0,Municipal
93727,6/3/05,12.0,Municipal
93727,6/7/05,11.0,Municipal
93727,6/15/05,12.0,Municipal
93727,6/20/05,12.0,Municipal
93727,6/22/05,11.0,Municipal
93727,6/27/05,12.0,Municipal
93727,7/5/05,12.0,Municipal
93727,7/11/05,12.0,Municipal
93727,7/20/05,12.0,Municipal
93727,7/25/05,12.0,Municipal
93727,8/1/05,12.0,Municipal
93727,8/8/05,12.0,Municipal
93727,8/16/05,12.0,Municipal
93727,8/22/05,12.0,Municipal
93727,8/29/05,12.0,Municipal
93727,9/6/05,12.0,Municipal
93727,9/12/05,12.0,Municipal
93727,9/19/05,12.0,Municipal
93727,9/26/05,12.0,Municipal
93727,10/3/05,12.0,Municipal
93727,10/10/05,12.0,Municipal
93727,10/17/05,12.0,Municipal
93727,5/2/06,12.0,Municipal
93727,5/11/06,12.0,Municipal
93727,5/15/06,11.0,Municipal
93727,5/22/06,12.0,Municipal
93727,5/30/06,12.0,Municipal
93727,6/8/06,12.0,Municipal
93727,6/19/06,11.0,Municipal
93727,6/28/06,12.0,Municipal
93727,7/3/06,12.0,Municipal
93727,7/11/06,12.0,Municipal
93727,7/19/06,12.0,Municipal
93727,7/24/06,12.0,Municipal
93727,8/2/06,12.0,Municipal
93727,8/11/06,12.0,Municipal
93727,8/14/06,13.0,Municipal
93727,8/21/06,12.0,Municipal
93727,8/28/06,12.0,Municipal
93727,9/7/06,13.0,Municipal
93727,9/14/06,13.0,Municipal
93727,9/19/06,13.0,Municipal
93727,9/25/06,12.0,Municipal
93727,10/2/06,13.0,Municipal
93727,10/11/06,12.0,Municipal
93727,10/17/06,13.0,Municipal
93727,10/24/06,13.0,Municipal
93727,10/30/06,13.0,Municipal
93727,4/26/07,12.0,Municipal
93727,5/1/07,12.0,Municipal
93727,5/7/07,12.0,Municipal
93727,5/14/07,12.0,Municipal
93727,5/21/07,13.0,Municipal
93727,5/29/07,13.0,Municipal
93727,6/4/07,13.0,Municipal
93727,6/13/07,13.0,Municipal
93727,6/18/07,13.0,Municipal
93727,6/25/07,13.0,Municipal
93727,7/3/07,13.0,Municipal
93727,7/13/07,13.0,Municipal
93727,7/18/07,13.0,Municipal
93727,7/24/07,13.0,Municipal
93727,8/1/07,13.0,Municipal
93727,8/8/07,13.0,Municipal
93727,8/13/07,13.0,Municipal
93727,8/23/07,13.0,Municipal
93727,8/27/07,13.0,Municipal
93727,9/6/07,13.0,Municipal
93727,9/11/07,13.0,Municipal
93727,9/17/07,13.0,Municipal
93727,9/24/07,13.0,Municipal
93727,10/1/07,13.0,Municipal
93727,10/9/07,13.0,Municipal
93727,10/16/07,13.0,Municipal
93727,10/22/07,13.0,Municipal
93727,10/30/07,13.0,Municipal
93727,11/6/07,13.0,Municipal
93727,11/13/07,13.0,Municipal
93727,11/13/07,13.0,Municipal
93727,11/19/07,13.0,Municipal
93727,11/26/07,13.0,Municipal
93727,12/3/07,13.0,Municipal
93727,12/10/07,13.0,Municipal
93727,12/18/07,13.0,Municipal
93727,12/26/07,13.0,Municipal
93727,1/2/08,13.0,Municipal
93727,1/7/08,13.0,Municipal
93727,1/14/08,13.0,Municipal
93727,1/23/08,13.0,Municipal
93727,1/29/08,13.0,Municipal
93727,2/7/08,13.0,Municipal
93727,2/11/08,13.0,Municipal
93727,2/25/08,13.0,Municipal
93727,3/3/08,13.0,Municipal
93727,3/10/08,13.0,Municipal
93727,3/17/08,13.0,Municipal
93727,3/25/08,14.0,Municipal
93727,4/3/08,13.0,Municipal
93727,4/7/08,13.0,Municipal
93727,4/14/08,14.0,Municipal
93727,4/21/08,13.0,Municipal
93727,4/28/08,13.0,Municipal
93727,5/8/08,13.0,Municipal
93727,5/12/08,13.0,Municipal
93727,5/19/08,13.0,Municipal
93727,5/27/08,13.0,Municipal
93727,6/2/08,13.0,Municipal
93727,6/10/08,14.0,Municipal
93727,6/16/08,13.0,Municipal
93727,6/24/08,14.0,Municipal
93727,6/30/08,13.0,Municipal
93727,7/25/08,14.0,Municipal
93727,7/28/08,14.0,Municipal
93727,8/8/08,14.0,Municipal
93727,8/11/08,13.0,Municipal
93727,8/14/08,13.0,Municipal
93727,8/20/08,14.0,Municipal
93727,8/26/08,13.0,Municipal
93727,9/4/08,14.0,Municipal
93727,9/11/08,14.0,Municipal
93727,9/24/08,15.0,Municipal
93727,9/29/08,14.0,Municipal
93727,10/7/08,14.0,Municipal
93727,10/13/08,14.0,Municipal
93727,10/23/08,14.0,Municipal
93727,10/28/08,14.0,Municipal
93727,11/7/08,14.0,Municipal
93727,11/10/08,13.0,Municipal
93727,11/17/08,14.0,Municipal
93727,11/24/08,14.0,Municipal
93727,12/2/08,14.0,Municipal
93727,12/9/08,13.0,Municipal
93727,12/16/08,13.0,Municipal
93727,12/22/08,13.0,Municipal
93727,12/29/08,14.0,Municipal
93727,1/6/09,13.0,Municipal
93727,1/12/09,13.0,Municipal
93727,1/20/09,14.0,Municipal
93727,1/26/09,14.0,Municipal
93727,2/2/09,13.0,Municipal
93727,2/11/09,14.0,Municipal
93727,2/18/09,15.0,Municipal
93727,2/23/09,14.0,Municipal
93727,3/4/09,14.0,Municipal
93727,3/12/09,14.0,Municipal
93727,3/16/09,14.0,Municipal
93727,3/30/09,14.0,Municipal
93727,4/7/09,14.0,Municipal
93727,4/13/09,14.0,Municipal
93727,4/23/09,14.0,Municipal
93727,4/27/09,14.0,Municipal
93727,5/5/09,14.0,Municipal
93727,5/11/09,14.0,Municipal
93727,5/18/09,14.0,Municipal
93727,5/26/09,14.0,Municipal
93727,6/4/09,14.0,Municipal
93727,6/8/09,14.0,Municipal
93727,6/16/09,14.0,Municipal
93727,6/23/09,14.0,Municipal
93727,6/29/09,14.0,Municipal
93727,7/9/09,14.0,Municipal
93727,7/14/09,14.0,Municipal
93727,7/21/09,14.0,Municipal
93727,7/27/09,13.0,Municipal
93727,8/3/09,14.0,Municipal
93727,8/13/09,14.0,Municipal
93727,8/17/09,14.0,Municipal
93727,8/24/09,14.0,Municipal
93727,9/2/09,14.0,Municipal
93727,9/11/09,14.0,Municipal
93727,9/15/09,14.0,Municipal
93727,9/21/09,14.0,Municipal
93727,9/30/09,14.0,Municipal
93727,10/8/09,14.0,Municipal
93727,10/13/09,14.0,Municipal
93727,10/20/09,14.0,Municipal
93727,10/27/09,14.0,Municipal
93727,11/6/09,14.0,Municipal
93727,11/10/09,14.0,Municipal
93727,11/16/09,14.0,Municipal
93727,11/23/09,15.0,Municipal
93727,12/1/09,14.0,Municipal
93727,12/8/09,14.0,Municipal
93727,12/14/09,14.0,Municipal
93727,12/21/09,14.0,Municipal
93727,12/28/09,14.0,Municipal
93727,1/5/10,14.0,Municipal
93727,1/12/10,14.0,Municipal
93727,1/19/10,14.0,Municipal
93727,1/26/10,14.0,Municipal
93727,2/1/10,14.0,Municipal
93727,2/8/10,14.0,Municipal
93727,2/22/10,14.0,Municipal
93727,3/1/10,13.0,Municipal
93727,3/8/10,14.0,Municipal
93727,5/4/10,15.0,Municipal
93727,5/13/10,14.0,Municipal
93727,5/17/10,15.0,Municipal
93727,5/24/10,14.0,Municipal
93727,6/2/10,14.0,Municipal
93727,6/7/10,14.0,Municipal
93727,6/22/10,15.0,Municipal
93727,6/28/10,14.0,Municipal
93727,7/6/10,15.0,Municipal
93727,7/14/10,15.0,Municipal
93727,7/19/10,15.0,Municipal
93727,7/27/10,15.0,Municipal
93727,8/3/10,14.0,Municipal
93727,8/10/10,15.0,Municipal
93727,8/17/10,15.0,Municipal
93727,8/24/10,15.0,Municipal
93727,8/31/10,15.0,Municipal
93727,9/9/10,15.0,Municipal
93727,9/13/10,15.0,Municipal
93727,9/21/10,15.0,Municipal
93727,9/28/10,15.0,Municipal
93727,10/8/10,14.0,Municipal
93727,10/11/10,14.0,Municipal
93727,10/19/10,14.0,Municipal
93727,10/26/10,14.0,Municipal
93727,11/3/10,15.0,Municipal
93727,11/9/10,15.0,Municipal
93727,11/18/10,14.0,Municipal
93727,11/22/10,14.0,Municipal
93727,12/2/10,15.0,Municipal
93727,12/9/10,14.0,Municipal
93727,12/15/10,15.0,Municipal
93727,12/20/10,14.0,Municipal
93727,12/28/10,14.0,Municipal
93727,7/20/94,11.0,Municipal
93727,9/12/94,13.0,Municipal
93727,10/18/05,12.1,Municipal
93727,10/19/05,12.5,"Water Supply, Other"
93727,8/31/94,27.3,"Water Supply, Other"
93727,3/8/95,16.8,"Water Supply, Other"
93727,6/3/03,34.9,"Water Supply, Other"
93727,8/31/94,37.8,"Water Supply, Other"
93727,4/10/95,32.8,"Water Supply, Other"
93727,6/2/03,46.9,"Water Supply, Other"
93727,6/2/03,10.6,"Water Supply, Other"
93727,11/14/05,10.3,"Water Supply, Other"
93727,11/14/05,45.4,"Water Supply, Other"
93727,10/18/05,53.4,"Water Supply, Other"
93727,10/18/05,12.1,"Water Supply, Other"
93727,9/1/94,31.0,"Water Supply, Other"
93727,9/1/94,137.0,"Water Supply, Other"
93727,3/8/95,31.0,"Water Supply, Other"
93727,3/8/95,137.0,"Water Supply, Other"
93727,6/3/03,176.0,"Water Supply, Other"
93727,6/3/03,39.7,"Water Supply, Other"
93727,11/14/05,152.0,"Water Supply, Other"
93727,11/14/05,34.3,"Water Supply, Other"
93727,9/13/01,15.0,"Water Supply, Other"
93727,9/13/01,66.6,"Water Supply, Other"
93727,11/3/08,29.8,"Water Supply, Other"
93612,10/7/93,10.0,Municipal
93612,9/25/97,10.0,Municipal
93612,11/3/08,22.8,"Water Supply, Other"
93247,4/28/92,17.5,Municipal
93247,4/3/90,10.0,Municipal
93247,10/16/90,11.0,Municipal
93247,7/2/91,11.0,Municipal
93247,7/9/91,12.0,Municipal
93247,7/16/91,11.0,Municipal
93247,7/23/91,11.0,Municipal
93247,7/30/91,11.0,Municipal
93247,8/7/91,11.0,Municipal
93247,8/13/91,11.0,Municipal
93247,8/21/91,11.0,Municipal
93247,8/27/91,11.0,Municipal
93247,9/3/91,11.0,Municipal
93247,9/11/91,11.0,Municipal
93247,9/17/91,11.0,Municipal
93247,9/24/91,12.0,Municipal
93247,10/1/91,10.0,Municipal
93247,10/8/91,11.0,Municipal
93247,10/15/91,11.0,Municipal
93247,10/22/91,11.0,Municipal
93247,10/29/91,11.0,Municipal
93247,11/5/91,11.0,Municipal
93247,11/12/91,11.0,Municipal
93247,11/19/91,11.0,Municipal
93247,11/26/91,11.0,Municipal
93247,12/3/91,11.0,Municipal
93247,12/10/91,11.0,Municipal
93247,12/17/91,11.0,Municipal
93247,12/30/91,11.0,Municipal
93247,1/7/92,11.0,Municipal
93247,1/14/92,11.0,Municipal
93247,1/21/92,11.0,Municipal
93247,1/28/92,11.0,Municipal
93247,2/4/92,11.0,Municipal
93247,2/11/92,11.0,Municipal
93247,2/18/92,12.0,Municipal
93247,2/25/92,12.0,Municipal
93247,3/3/92,12.0,Municipal
93247,3/10/92,11.0,Municipal
93247,3/17/92,11.0,Municipal
93247,3/24/92,12.0,Municipal
93247,4/28/92,12.0,Municipal
93247,4/28/92,11.2,Municipal
93247,8/25/92,11.0,Municipal
93247,7/1/94,11.0,Municipal
93247,12/22/94,11.0,Municipal
93247,5/31/95,11.0,Municipal
93247,7/26/95,12.0,Municipal
93247,11/28/95,10.0,Municipal
93247,4/3/90,12.0,Municipal
93247,7/10/90,12.0,Municipal
93247,10/16/90,12.0,Municipal
93247,4/28/92,12.0,Municipal
93247,12/22/04,13.0,Municipal
93247,4/3/90,12.0,Municipal
93247,7/10/90,12.0,Municipal
93247,10/16/90,13.0,Municipal
93247,4/28/92,12.4,Municipal
93247,12/20/94,12.0,Municipal
93247,3/8/95,11.0,Municipal
93247,12/7/95,12.0,Municipal
93247,6/20/96,12.0,Municipal
93247,9/19/96,11.0,Municipal
93247,12/19/96,12.0,Municipal
93247,8/22/97,11.0,Municipal
93247,7/30/99,10.0,Municipal
93247,1/25/00,13.0,Municipal
93247,8/16/00,13.0,Municipal
93247,11/13/00,14.0,Municipal
93247,2/28/01,14.0,Municipal
93247,5/9/01,13.0,Municipal
93247,9/5/01,13.0,Municipal
93247,12/13/01,14.0,Municipal
93247,3/19/02,12.0,Municipal
93247,6/11/02,13.0,Municipal
93247,9/4/02,12.0,Municipal
93247,12/11/02,13.0,Municipal
93247,2/12/03,14.0,Municipal
93247,5/15/03,13.0,Municipal
93247,8/7/03,14.0,Municipal
93247,2/12/04,16.0,Municipal
93247,4/22/04,14.0,Municipal
93247,8/9/04,13.0,Municipal
93247,11/30/04,14.0,Municipal
93247,2/7/05,15.0,Municipal
93247,5/12/05,14.0,Municipal
93247,4/28/92,11.8,Municipal
93247,7/1/94,11.9,Municipal
93247,9/23/94,12.5,Municipal
93247,12/20/94,12.0,Municipal
93247,3/8/95,11.0,Municipal
93247,5/23/95,12.0,Municipal
93247,7/12/95,12.0,Municipal
93247,12/7/95,13.0,Municipal
93247,4/11/96,12.0,Municipal
93247,6/20/96,13.0,Municipal
93247,9/19/96,12.0,Municipal
93247,12/19/96,12.0,Municipal
93247,3/28/97,12.0,Municipal
93247,6/26/97,13.0,Municipal
93247,8/22/97,13.0,Municipal
93247,12/30/97,11.0,Municipal
93247,2/3/98,12.0,Municipal
93247,4/3/98,13.0,Municipal
93247,7/10/98,13.0,Municipal
93247,12/10/98,13.0,Municipal
93247,1/25/00,12.0,Municipal
93247,4/21/00,13.0,Municipal
93247,8/16/00,13.0,Municipal
93247,11/13/00,14.0,Municipal
93247,5/9/01,13.0,Municipal
93247,9/5/01,13.0,Municipal
93247,3/19/02,13.0,Municipal
93247,6/11/02,14.0,Municipal
93247,9/4/02,14.0,Municipal
93247,12/11/02,14.0,Municipal
93247,2/12/03,11.0,Municipal
93247,5/15/03,13.0,Municipal
93247,8/7/03,14.0,Municipal
93247,10/20/03,15.0,Municipal
93247,2/12/04,14.0,Municipal
93247,4/22/04,15.0,Municipal
93247,8/9/04,14.0,Municipal
93247,11/30/04,14.0,Municipal
93247,2/7/05,12.0,Municipal
93247,5/12/05,12.0,Municipal
93247,1/9/06,12.0,Municipal
93247,2/9/06,12.0,Municipal
93247,5/15/06,12.0,Municipal
93247,7/24/06,13.0,Municipal
93247,2/15/07,13.0,Municipal
93247,6/1/07,12.0,Municipal
93247,8/13/07,14.0,Municipal
93247,10/29/07,13.0,Municipal
93247,3/20/08,12.0,Municipal
93247,6/9/08,13.0,Municipal
93247,9/4/08,13.0,Municipal
93247,11/10/08,12.0,Municipal
93247,2/10/09,12.0,Municipal
93247,5/21/09,13.0,Municipal
93247,8/18/09,13.0,Municipal
93247,11/17/09,13.0,Municipal
93247,2/18/10,12.0,Municipal
93247,5/18/10,12.0,Municipal
93247,8/26/10,13.0,Municipal
93247,11/16/10,13.0,Municipal
93247,4/28/92,10.6,Municipal
93247,7/1/94,11.0,Municipal
93247,9/23/94,11.0,Municipal
93247,12/20/94,11.0,Municipal
93247,3/8/95,11.0,Municipal
93247,5/23/95,11.0,Municipal
93247,7/12/95,11.0,Municipal
93247,12/7/95,11.0,Municipal
93247,3/26/96,12.0,Municipal
93247,6/20/96,11.0,Municipal
93247,9/19/96,11.0,Municipal
93247,12/19/96,11.0,Municipal
93247,3/28/97,11.0,Municipal
93247,6/26/97,12.0,Municipal
93247,8/22/97,13.0,Municipal
93247,12/30/97,10.0,Municipal
93247,2/3/98,12.0,Municipal
93247,4/3/98,13.0,Municipal
93247,7/10/98,12.0,Municipal
93247,9/24/98,12.0,Municipal
93247,12/10/98,12.0,Municipal
93247,7/30/99,12.0,Municipal
93247,11/8/99,12.0,Municipal
93247,1/25/00,13.0,Municipal
93247,4/21/00,12.0,Municipal
93247,8/16/00,13.0,Municipal
93247,11/13/00,12.0,Municipal
93247,2/28/01,14.0,Municipal
93247,5/9/01,12.0,Municipal
93247,9/5/01,12.0,Municipal
93247,12/13/01,12.0,Municipal
93247,3/19/02,12.0,Municipal
93247,6/11/02,12.0,Municipal
93247,9/4/02,12.0,Municipal
93247,12/11/02,13.0,Municipal
93247,2/12/03,12.0,Municipal
93247,5/15/03,13.0,Municipal
93247,8/7/03,13.0,Municipal
93247,10/20/03,13.0,Municipal
93247,2/12/04,13.0,Municipal
93247,4/22/04,13.0,Municipal
93247,8/9/04,12.0,Municipal
93247,11/30/04,13.0,Municipal
93247,2/7/05,11.0,Municipal
93247,5/12/05,12.0,Municipal
93247,1/9/06,12.0,Municipal
93247,2/9/06,12.0,Municipal
93247,5/15/06,11.0,Municipal
93247,7/24/06,11.0,Municipal
93247,2/15/07,11.0,Municipal
93247,6/1/07,11.0,Municipal
93247,8/13/07,12.0,Municipal
93247,10/29/07,11.0,Municipal
93247,3/20/08,12.0,Municipal
93247,6/9/08,11.0,Municipal
93247,9/4/08,11.0,Municipal
93247,11/10/08,11.0,Municipal
93247,2/10/09,12.0,Municipal
93247,5/21/09,12.0,Municipal
93247,8/18/09,11.0,Municipal
93247,11/17/09,11.0,Municipal
93247,2/18/10,12.0,Municipal
93247,5/18/10,12.0,Municipal
93247,8/26/10,12.0,Municipal
93247,11/16/10,12.0,Municipal
93247,12/20/94,12.0,Municipal
93247,3/8/95,12.0,Municipal
93247,5/23/95,11.0,Municipal
93247,12/7/95,12.0,Municipal
93247,3/26/96,12.0,Municipal
93247,6/20/96,12.0,Municipal
93247,9/19/96,11.0,Municipal
93247,12/19/96,12.0,Municipal
93247,8/22/97,11.0,Municipal
93247,12/10/98,11.0,Municipal
93247,7/30/99,10.0,Municipal
93247,11/8/99,10.0,Municipal
93247,1/25/00,14.0,Municipal
93247,6/19/00,12.0,Municipal
93247,6/28/00,13.0,Municipal
93247,8/16/00,13.0,Municipal
93247,8/16/00,13.0,Municipal
93247,11/13/00,15.0,Municipal
93247,2/28/01,14.0,Municipal
93247,5/9/01,12.0,Municipal
93247,9/5/01,12.0,Municipal
93247,12/13/01,14.0,Municipal
93247,3/19/02,11.0,Municipal
93247,6/11/02,12.0,Municipal
93247,9/4/02,11.0,Municipal
93247,12/11/02,13.0,Municipal
93247,2/12/03,13.0,Municipal
93247,5/15/03,13.0,Municipal
93247,8/7/03,12.0,Municipal
93247,10/20/03,10.0,Municipal
93247,2/12/04,15.0,Municipal
93247,4/22/04,13.0,Municipal
93247,8/9/04,10.0,Municipal
93247,11/30/04,12.0,Municipal
93247,2/7/05,14.0,Municipal
93247,5/12/05,12.0,Municipal
93247,11/28/05,12.0,Municipal
93247,1/9/06,13.0,Municipal
93247,2/9/06,15.0,Municipal
93247,7/24/06,12.0,Municipal
93247,2/15/07,12.0,Municipal
93247,3/20/08,12.0,Municipal
93247,11/10/08,11.0,Municipal
93247,2/10/09,12.0,Municipal
93247,8/18/09,10.0,Municipal
93247,11/17/09,11.0,Municipal
93247,2/18/10,11.0,Municipal
93247,5/18/10,10.0,Municipal
93247,6/4/07,12.0,Municipal
93247,5/14/03,13.3,Municipal
93247,9/22/03,13.0,Municipal
93247,12/11/03,12.6,Municipal
93247,2/3/05,13.7,Municipal
93247,5/18/05,13.4,Municipal
93247,12/21/05,15.2,Municipal
93247,2/16/06,14.8,Municipal
93247,8/10/06,17.0,Municipal
93247,10/27/06,19.0,Municipal
93247,1/5/07,13.3,Municipal
93247,6/21/07,22.6,Municipal
93247,3/7/08,12.3,Municipal
93247,2/25/09,10.7,Municipal
93247,6/30/09,10.3,Municipal
93247,12/8/09,10.4,Municipal
93247,2/9/10,12.1,Municipal
93247,5/5/10,12.0,Municipal
93247,7/7/10,10.0,Municipal
93247,12/27/10,10.4,Municipal
93247,9/9/93,12.0,Municipal
93247,7/1/94,11.0,Municipal
93247,9/23/94,11.0,Municipal
93247,3/8/95,12.0,Municipal
93247,5/23/95,11.0,Municipal
93247,7/12/95,11.0,Municipal
93247,12/7/95,12.0,Municipal
93247,3/26/96,12.0,Municipal
93247,6/20/96,12.0,Municipal
93247,9/19/96,11.0,Municipal
93247,12/19/96,12.0,Municipal
93247,3/28/97,11.0,Municipal
93247,6/26/97,12.0,Municipal
93247,8/22/97,13.0,Municipal
93247,12/30/97,12.0,Municipal
93247,2/3/98,13.0,Municipal
93247,4/3/98,13.0,Municipal
93247,7/10/98,13.0,Municipal
93247,9/24/98,14.0,Municipal
93247,12/10/98,16.0,Municipal
93247,7/30/99,14.0,Municipal
93247,11/8/99,16.0,Municipal
93247,1/25/00,15.0,Municipal
93247,4/21/00,15.0,Municipal
93247,8/16/00,15.0,Municipal
93247,11/13/00,16.0,Municipal
93247,2/28/01,17.0,Municipal
93247,5/9/01,16.0,Municipal
93247,9/5/01,15.0,Municipal
93247,12/13/01,16.0,Municipal
93247,3/19/02,16.0,Municipal
93247,9/4/02,16.0,Municipal
93247,12/11/02,16.0,Municipal
93247,2/12/03,15.0,Municipal
93247,5/15/03,16.0,Municipal
93247,8/7/03,16.0,Municipal
93247,10/20/03,16.0,Municipal
93247,2/12/04,16.0,Municipal
93247,4/22/04,16.0,Municipal
93247,8/9/04,15.0,Municipal
93247,11/30/04,15.0,Municipal
93247,2/7/05,14.0,Municipal
93247,5/12/05,14.0,Municipal
93247,11/28/05,14.0,Municipal
93247,1/9/06,13.0,Municipal
93247,2/9/06,13.0,Municipal
93247,5/15/06,12.0,Municipal
93247,7/24/06,13.0,Municipal
93247,2/15/07,11.0,Municipal
93247,6/1/07,12.0,Municipal
93247,8/13/07,12.0,Municipal
93247,10/29/07,12.0,Municipal
93247,3/20/08,12.0,Municipal
93247,6/9/08,12.0,Municipal
93247,9/4/08,12.0,Municipal
93247,11/10/08,12.0,Municipal
93247,2/10/09,12.0,Municipal
93247,5/21/09,12.0,Municipal
93247,8/18/09,12.0,Municipal
93247,11/17/09,12.0,Municipal
93247,2/18/10,11.0,Municipal
93247,5/18/10,12.0,Municipal
93247,8/26/10,12.0,Municipal
93247,11/16/10,11.0,Municipal
93247,10/30/02,14.0,Municipal
93247,3/3/03,18.0,Municipal
93247,6/13/03,14.0,Municipal
93247,9/24/03,18.0,Municipal
93247,7/16/07,17.0,Municipal
93247,4/27/06,14.0,Domestic
93247,4/25/06,25.0,Domestic
93247,6/6/06,18.3,Domestic
93247,4/25/06,18.0,Domestic
93247,11/15/05,40.4,"Water Supply, Other"
93725,9/26/07,11.0,Municipal
93725,10/1/07,11.0,Municipal
93725,10/1/07,10.0,Municipal
93725,10/20/10,13.0,Municipal
93725,6/7/00,10.0,Municipal
93725,1/25/10,11.0,Municipal
93725,7/26/10,11.0,Municipal
93725,10/10/01,12.0,Municipal
93725,6/11/03,11.0,Municipal
93725,9/4/03,11.0,Municipal
